transaction_id,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,periodo,temporada
18023,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Mañana,Invierno
18024,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mañana,Invierno
18025,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mañana,Invierno
18026,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Mañana,Invierno
18027,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Mañana,Invierno
18028,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mañana,Invierno
18029,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Invierno
18030,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Invierno
18031,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Invierno
18032,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mañana,Invierno
18033,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mañana,Invierno
18034,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mañana,Invierno
18035,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Invierno
18036,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Mañana,Invierno
18037,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mañana,Invierno
18038,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
18039,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
18040,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
18041,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Tarde,Invierno
18042,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
18043,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
18044,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18045,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18046,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18047,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
18048,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18049,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
18050,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18051,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
18052,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
18053,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
18054,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
18055,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
18056,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
18057,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
18058,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
18059,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
18060,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
18061,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18062,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Tarde,Invierno
18063,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
18064,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Invierno
18065,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
18066,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Invierno
18067,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
18068,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Invierno
18069,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
18070,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18071,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
18072,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
18073,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
18074,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
18075,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
18076,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
18077,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
18078,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,Tarde,Invierno
18079,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
18080,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Invierno
18081,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
18082,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
18083,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Invierno
18084,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18085,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
18086,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
18087,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Invierno
18088,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
18089,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
18090,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
18091,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
18092,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18093,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Invierno
18094,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
18095,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
18096,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
18097,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18098,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18099,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Tarde,Invierno
18100,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Invierno
18101,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18102,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18103,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
18104,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Invierno
18105,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Tarde,Invierno
18106,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Tarde,Invierno
18107,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18108,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18109,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
18110,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18111,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
18112,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Invierno
18113,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
18114,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
18115,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
18116,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
18117,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Invierno
18118,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
18119,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
18120,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
18121,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
18122,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
18123,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
18124,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
18125,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
18126,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
18127,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Invierno
18128,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
18129,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
18130,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
18131,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18132,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
18133,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
18134,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18135,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
18136,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18137,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
18138,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
18139,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
18140,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
18141,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
18142,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18143,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Tarde,Invierno
18144,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Invierno
18145,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Invierno
18146,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18147,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
18148,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
18149,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Tarde,Invierno
18150,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Invierno
18151,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Tarde,Invierno
18152,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18153,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Tarde,Invierno
18154,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18155,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
18156,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
18157,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
18158,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
18159,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
18160,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
18161,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
18162,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Invierno
18163,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
18164,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
18165,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
18166,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18167,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Invierno
18168,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
18169,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Invierno
18170,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18171,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Invierno
18172,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
18173,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18174,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
18175,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18176,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Tarde,Invierno
18177,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
18178,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Invierno
18179,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18180,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Tarde,Invierno
18181,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
18182,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
18183,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Tarde,Invierno
18184,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Tarde,Invierno
18185,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18186,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
18187,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Tarde,Invierno
18188,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
18189,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,Tarde,Invierno
18190,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
18191,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
18192,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
18193,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
18194,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
18195,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
18196,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
18197,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
18198,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Tarde,Invierno
18199,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
18200,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Tarde,Invierno
18201,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Tarde,Invierno
18202,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Tarde,Invierno
18203,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Tarde,Invierno
18204,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18205,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
18206,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
18207,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Tarde,Invierno
18208,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18209,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
18210,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
18211,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Invierno
18212,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
18213,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Tarde,Invierno
18214,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Tarde,Invierno
18215,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18216,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18217,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Tarde,Invierno
18218,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18219,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18220,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Tarde,Invierno
18221,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Tarde,Invierno
18222,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
18223,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
18224,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Tarde,Invierno
18225,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Tarde,Invierno
18226,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Tarde,Invierno
18227,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
18228,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
18229,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18230,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Tarde,Invierno
18231,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Tarde,Invierno
18232,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,Tarde,Invierno
18233,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18234,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
18235,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18236,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Tarde,Invierno
18237,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Tarde,Invierno
18238,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Tarde,Invierno
18239,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
18240,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
18241,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Tarde,Invierno
18242,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18243,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,Tarde,Invierno
18244,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18245,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
18246,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Tarde,Invierno
18247,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Tarde,Invierno
18248,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
18249,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
18250,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Tarde,Invierno
18251,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Tarde,Invierno
18252,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Tarde,Invierno
18253,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
18254,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,Tarde,Invierno
18255,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Tarde,Invierno
18256,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Tarde,Invierno
18257,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Tarde,Invierno
18258,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Tarde,Invierno
18259,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
18260,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Tarde,Invierno
18261,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Tarde,Invierno
18262,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Tarde,Invierno
18263,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
18264,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Tarde,Invierno
18265,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Tarde,Invierno
18266,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
18267,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Tarde,Invierno
18268,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Tarde,Invierno
18269,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Tarde,Invierno
18270,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Tarde,Invierno
18271,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Tarde,Invierno
